tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,is_ema20_in_downtrend,ema50,is_ema50_in_uptrend,is_ema50_in_downtrend,ema200,is_ema200_in_uptrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2022-01-07 15:20:00,17826.65,True,False,2022-01-07 15:20:00,17808.1,17829.5,17808.1,17826.65,0,17789.903275592384,True,False,17789.551377238655,True,False,17770.00634192634,True,False,5,0,88,0,BUY,6294.0,18133.35,2022-01-14 09:15:00,SELL,1930369.7999999817,24372053.250000052,1030,s7_NIFTY 50
NIFTY 50,NSE,2022-01-14 12:45:00,18221.7,True,False,2022-01-14 12:45:00,18210.45,18222.75,18210.45,18221.7,0,18193.061747280302,True,False,18195.66614265381,True,False,18168.391201058937,True,False,5,0,251,0,BUY,6687.0,18218.9,2022-01-18 09:55:00,SELL,-18723.599999995135,24353329.650000058,1031,s7_NIFTY 50
NIFTY 50,NSE,2022-01-18 13:00:00,18281.8,True,False,2022-01-18 13:00:00,18284.75,18284.75,18275.5,18281.8,0,18263.492066494364,True,False,18263.87898252868,True,False,18248.643653912408,True,False,5,0,251,0,BUY,6660.0,18247.3,2022-01-18 14:00:00,SELL,-229770.0,24123559.650000058,1032,s7_NIFTY 50
NIFTY 50,NSE,2022-01-18 15:20:00,18128.45,False,True,2022-01-18 15:20:00,18109.75,18129.4,18101.7,18128.45,0,18186.58937658161,False,True,18228.38403318516,False,True,18243.42650502839,False,True,0,13,0,5,SELL,-6653.0,17158.3,2022-01-27 14:30:00,BUY,6454407.9500000095,30577967.60000007,1033,s7_NIFTY 50
NIFTY 50,NSE,2022-01-28 10:45:00,17303.95,True,False,2022-01-28 10:45:00,17299.9,17310.45,17296.25,17303.95,0,17282.216937842204,True,False,17195.157513550617,True,False,17181.030768807268,True,False,47,0,5,0,BUY,8835.0,17188.5,2022-01-28 14:00:00,SELL,-1020000.7500000064,29557966.85000006,1034,s7_NIFTY 50
NIFTY 50,NSE,2022-01-31 09:35:00,17343.5,True,False,2022-01-31 09:35:00,17327.7,17347.75,17319.8,17343.5,0,17222.36954674023,True,False,17233.887726176155,True,False,17219.229564565714,True,False,5,0,66,0,BUY,8521.0,17278.0,2022-02-01 13:10:00,SELL,-558125.5,28999841.35000006,1035,s7_NIFTY 50
NIFTY 50,NSE,2022-02-01 14:05:00,17523.85,True,False,2022-02-01 14:05:00,17514.25,17533.5,17497.65,17523.85,0,17492.974986326783,True,False,17497.861823463827,True,False,17394.942731892224,True,False,5,0,195,0,BUY,8274.0,17611.9,2022-02-03 13:40:00,SELL,728525.700000024,29728367.050000086,1036,s7_NIFTY 50
NIFTY 50,NSE,2022-02-04 10:15:00,17514.7,False,True,2022-02-04 10:15:00,17545.95,17549.15,17514.7,17514.7,0,17570.486394960524,False,True,17602.74877493098,False,True,17616.563489099495,False,True,0,5,0,12,SELL,-8486.0,17391.0,2022-02-09 09:15:00,BUY,1049718.2000000062,30778085.250000093,1037,s7_NIFTY 50
NIFTY 50,NSE,2022-02-09 11:20:00,17403.3,True,False,2022-02-09 11:20:00,17393.5,17404.45,17393.15,17403.3,0,17387.304576396855,True,False,17332.6459192701,True,False,17323.248162710468,True,False,34,0,5,0,BUY,8842.0,17436.0,2022-02-11 09:15:00,SELL,289133.4000000064,31067218.6500001,1038,s7_NIFTY 50
NIFTY 50,NSE,2022-02-11 11:15:00,17326.9,False,True,2022-02-11 11:15:00,17323.85,17333.35,17323.85,17326.9,0,17359.471857948924,False,True,17437.51488650551,False,True,17453.4474297624,False,True,0,27,0,5,SELL,-8965.0,17436.1,2022-02-11 13:35:00,BUY,-978977.9999999739,30088240.650000125,1039,s7_NIFTY 50
NIFTY 50,NSE,2022-02-11 14:20:00,17370.8,False,True,2022-02-11 14:20:00,17388.95,17391.6,17370.8,17370.8,0,17393.901057206876,False,True,17399.146158413918,False,True,17430.989096627523,False,True,0,5,0,42,SELL,-8660.0,17115.15,2022-02-15 13:00:00,BUY,2213928.999999981,32302169.650000107,1040,s7_NIFTY 50
NIFTY 50,NSE,2022-02-15 15:05:00,17344.8,True,False,2022-02-15 15:05:00,17336.85,17356.8,17336.85,17344.8,0,17264.828222094508,True,False,17162.077323553243,True,False,17139.39218550257,True,False,50,0,5,0,BUY,9311.0,17250.1,2022-02-17 10:25:00,SELL,-881751.7000000068,31420417.9500001,1041,s7_NIFTY 50
NIFTY 50,NSE,2022-02-17 11:15:00,17361.8,True,False,2022-02-17 11:15:00,17363.95,17370.45,17341.35,17361.8,0,17336.90129884523,True,False,17344.850871817493,True,False,17281.00189293868,True,False,5,0,109,0,BUY,9048.0,17310.6,2022-02-17 14:45:00,SELL,-463257.6000000066,30957160.350000095,1042,s7_NIFTY 50
NIFTY 50,NSE,2022-02-18 11:55:00,17325.95,True,False,2022-02-18 11:55:00,17335.5,17336.35,17325.05,17325.95,0,17309.87510026632,True,False,17312.693578891074,True,False,17307.063117956906,True,False,5,0,192,0,BUY,8933.0,17307.35,2022-02-18 14:10:00,SELL,-166153.8000000195,30791006.550000075,1043,s7_NIFTY 50
NIFTY 50,NSE,2022-02-21 09:20:00,17142.65,False,True,2022-02-21 09:20:00,17158.35,17170.6,17122.95,17142.65,0,17264.156230843037,False,True,17295.815151012113,False,True,17307.641363000097,False,True,0,18,0,5,SELL,-8980.0,17277.25,2022-02-21 11:55:00,BUY,-1208707.999999987,29582298.550000086,1044,s7_NIFTY 50
NIFTY 50,NSE,2022-02-21 14:25:00,17261.3,False,True,2022-02-21 14:25:00,17251.15,17261.3,17248.35,17261.3,0,17278.211195747688,False,True,17271.58524327744,False,True,17280.15520828705,False,True,0,5,0,66,SELL,-8568.0,17131.7,2022-02-22 14:35:00,BUY,1110412.7999999875,30692711.350000072,1045,s7_NIFTY 50
NIFTY 50,NSE,2022-02-23 15:25:00,17054.7,False,True,2022-02-23 15:25:00,17051.35,17059.1,17047.6,17054.7,0,17104.537411447476,False,True,17125.8012988996,False,True,17137.405520572236,False,True,0,6,0,5,SELL,-8998.0,16683.95,2022-02-28 11:55:00,BUY,3336008.5,34028719.85000007,1046,s7_NIFTY 50
NIFTY 50,NSE,2022-03-02 10:10:00,16591.7,False,True,2022-03-02 10:10:00,16570.55,16604.95,16570.55,16591.7,0,16645.55818637152,False,True,16666.49573009505,False,True,16679.735242002982,False,True,0,12,0,5,SELL,-10254.0,16626.75,2022-03-02 15:15:00,BUY,-359402.69999999256,33669317.15000007,1047,s7_NIFTY 50
NIFTY 50,NSE,2022-03-03 12:35:00,16552.2,False,True,2022-03-03 12:35:00,16543.2,16552.8,16535.15,16552.2,0,16612.644612506538,False,True,16615.268156613132,False,True,16624.886175777912,False,True,0,5,0,109,SELL,-10170.0,15967.45,2022-03-08 14:45:00,BUY,5946907.5,39616224.65000007,1048,s7_NIFTY 50
NIFTY 50,NSE,2022-03-09 10:55:00,16158.5,True,False,2022-03-09 10:55:00,16158.2,16162.4,16151.5,16158.5,0,16117.755387589728,True,False,16019.508682506705,True,False,15998.11209887476,True,False,43,0,5,0,BUY,12258.0,16698.6,2022-03-15 13:15:00,SELL,6620545.799999982,46236770.450000055,1049,s7_NIFTY 50
NIFTY 50,NSE,2022-03-16 09:35:00,16919.5,True,False,2022-03-16 09:35:00,16933.65,16937.6,16899.05,16919.5,0,16761.56519681211,True,False,16748.5502755948,True,False,16716.592007892417,True,False,5,0,251,0,BUY,13663.0,17125.05,2022-03-21 13:20:00,SELL,2808429.64999999,49045200.100000046,1050,s7_NIFTY 50
NIFTY 50,NSE,2022-03-22 10:40:00,17014.4,False,True,2022-03-22 10:40:00,17015.0,17023.2,17013.65,17014.4,0,17060.563566122,False,True,17106.74368334818,False,True,17116.61649731237,False,True,0,65,0,5,SELL,-14412.0,17138.55,2022-03-22 12:40:00,BUY,-1789249.7999999686,47255950.30000008,1051,s7_NIFTY 50
NIFTY 50,NSE,2022-03-22 13:45:00,17268.1,True,False,2022-03-22 13:45:00,17271.15,17275.5,17260.75,17268.1,0,17186.173445721422,True,False,17135.405810886215,True,False,17117.25858636106,True,False,14,0,5,0,BUY,13683.0,17212.55,2022-03-23 13:50:00,SELL,-760090.64999999,46495859.65000009,1052,s7_NIFTY 50
NIFTY 50,NSE,2022-03-24 11:20:00,17284.1,True,False,2022-03-24 11:20:00,17261.3,17286.8,17255.7,17284.1,0,17243.84242247727,True,False,17245.932030644028,True,False,17224.937174582272,True,False,5,0,126,0,BUY,13450.0,17213.65,2022-03-24 12:00:00,SELL,-947552.4999999609,45548307.150000125,1053,s7_NIFTY 50
NIFTY 50,NSE,2022-03-24 13:20:00,17171.2,False,True,2022-03-24 13:20:00,17173.0,17174.15,17169.2,17171.2,0,17188.16958074849,True,True,17213.18312375582,False,True,17219.542097214315,False,True,0,19,0,5,SELL,-13262.0,17224.95,2022-03-24 14:10:00,BUY,-712832.5,44835474.650000125,1054,s7_NIFTY 50
NIFTY 50,NSE,2022-03-25 09:25:00,17191.45,False,True,2022-03-25 09:25:00,17203.4,17212.4,17173.0,17191.45,0,17212.974564896216,False,True,17214.291413238698,False,True,17218.18857639034,False,True,0,5,0,33,SELL,-13040.0,17227.6,2022-03-25 09:50:00,BUY,-471395.99999997154,44364078.650000155,1055,s7_NIFTY 50
NIFTY 50,NSE,2022-03-25 10:30:00,17190.05,False,True,2022-03-25 10:30:00,17193.45,17197.55,17186.35,17190.05,0,17205.50815836177,False,True,17209.97681573464,False,True,17216.451168900065,False,True,0,5,0,46,SELL,-12903.0,17194.85,2022-03-25 15:20:00,BUY,-61934.39999999061,44302144.250000164,1056,s7_NIFTY 50
NIFTY 50,NSE,2022-03-28 09:40:00,17069.05,False,True,2022-03-28 09:40:00,17084.7,17089.15,17068.0,17069.05,0,17117.97147660634,False,True,17134.43262534301,False,True,17179.47078403095,False,True,0,5,0,111,SELL,-12977.0,17141.0,2022-03-28 12:35:00,BUY,-933695.1500000095,43368449.10000016,1057,s7_NIFTY 50
NIFTY 50,NSE,2022-03-29 09:15:00,17296.0,True,False,2022-03-29 09:15:00,17297.2,17306.55,17264.55,17296.0,0,17205.8049459893,True,False,17166.90962578794,True,False,17155.897488859602,True,False,40,0,5,0,BUY,12537.0,17866.9,2022-04-06 09:15:00,SELL,7157373.300000018,50525822.40000018,1058,s7_NIFTY 50
NIFTY 50,NSE,2022-04-06 13:15:00,17826.05,False,True,2022-04-06 13:15:00,17840.2,17840.5,17824.7,17826.05,0,17849.69489793844,False,True,17866.77286400621,False,True,17872.962223237675,False,True,0,5,0,18,SELL,-14171.0,17746.25,2022-04-08 12:35:00,BUY,1130845.7999999898,51656668.20000017,1059,s7_NIFTY 50
NIFTY 50,NSE,2022-04-11 09:55:00,17698.35,False,True,2022-04-11 09:55:00,17676.1,17700.0,17667.85,17698.35,0,17728.866329829318,False,True,17737.286776689198,False,True,17745.67500434071,False,True,0,9,0,5,SELL,-14593.0,17739.75,2022-04-11 12:55:00,BUY,-604150.2000000213,51052518.00000015,1060,s7_NIFTY 50
NIFTY 50,NSE,2022-04-11 14:55:00,17693.75,False,True,2022-04-11 14:55:00,17706.25,17708.3,17689.0,17693.75,0,17723.50833019675,False,True,17724.275211304233,False,True,17733.28280698275,False,True,0,5,0,65,SELL,-14426.0,17622.35,2022-04-13 09:15:00,BUY,1030016.400000021,52082534.40000017,1061,s7_NIFTY 50
NIFTY 50,NSE,2022-04-13 10:30:00,17546.25,False,True,2022-04-13 10:30:00,17534.95,17548.5,17529.4,17546.25,0,17571.648995665655,False,True,17560.798642522215,False,True,17615.15862447667,False,True,0,5,0,162,SELL,-14841.0,17245.85,2022-04-21 09:15:00,BUY,4458236.400000022,56540770.80000019,1062,s7_NIFTY 50
NIFTY 50,NSE,2022-04-21 11:15:00,17326.7,True,False,2022-04-21 11:15:00,17338.85,17341.55,17322.6,17326.7,0,17271.76836964108,True,False,17217.648304194874,True,False,17201.839611738505,True,False,31,0,5,0,BUY,16316.0,17210.25,2022-04-22 09:15:00,SELL,-1899998.2000000118,54640772.60000018,1063,s7_NIFTY 50
NIFTY 50,NSE,2022-04-22 12:15:00,17295.4,True,False,2022-04-22 12:15:00,17289.75,17297.7,17286.1,17295.4,0,17286.08382872876,True,False,17289.546702440133,True,False,17265.5548516644,True,False,5,0,92,0,BUY,15796.0,17266.75,2022-04-22 13:20:00,SELL,-452555.40000002296,54188217.20000016,1064,s7_NIFTY 50
NIFTY 50,NSE,2022-04-22 15:00:00,17199.0,False,True,2022-04-22 15:00:00,17165.45,17199.0,17165.45,17199.0,0,17214.924983977802,False,True,17248.420265538953,False,True,17259.944934300373,False,True,0,17,0,5,SELL,-15753.0,17137.55,2022-04-26 09:15:00,BUY,968021.8500000115,55156239.05000017,1065,s7_NIFTY 50
NIFTY 50,NSE,2022-04-26 13:05:00,17091.7,False,True,2022-04-26 13:05:00,17086.7,17093.0,17080.2,17091.7,0,17127.510480484212,False,True,17115.560390334973,False,True,17120.74824858129,False,True,0,5,0,132,SELL,-16135.0,17125.35,2022-04-26 13:25:00,BUY,-542942.7499999647,54613296.300000206,1066,s7_NIFTY 50
NIFTY 50,NSE,2022-04-26 14:35:00,17144.75,True,False,2022-04-26 14:35:00,17142.3,17154.05,17139.5,17144.75,0,17135.406490696954,True,False,17125.07095574588,True,False,17122.646329868465,True,False,16,0,5,0,BUY,15927.0,17120.4,2022-04-26 14:55:00,SELL,-387822.44999997684,54225473.85000023,1067,s7_NIFTY 50
NIFTY 50,NSE,2022-04-26 15:20:00,17211.7,True,False,2022-04-26 15:20:00,17215.45,17215.7,17199.95,17211.7,0,17161.676722950357,True,False,17140.01612488361,True,False,17126.88512338252,True,False,5,0,14,0,BUY,15752.0,17094.4,2022-04-27 09:15:00,SELL,-1847709.5999999885,52377764.250000246,1068,s7_NIFTY 50
NIFTY 50,NSE,2022-04-27 10:15:00,17056.8,False,True,2022-04-27 10:15:00,17076.1,17078.0,17056.45,17056.8,0,17098.23556865543,False,True,17114.657658085347,False,True,17121.142600432973,False,True,0,13,0,5,SELL,-15353.0,17122.75,2022-04-28 09:15:00,BUY,-1012530.3500000112,51365233.90000024,1069,s7_NIFTY 50
NIFTY 50,NSE,2022-04-28 11:55:00,17165.2,True,False,2022-04-28 11:55:00,17163.25,17170.45,17162.45,17165.2,0,17127.3768186558,True,False,17101.194315615176,True,False,17092.61180353969,True,False,33,0,5,0,BUY,14962.0,17225.8,2022-04-29 14:20:00,SELL,906697.1999999782,52271931.10000022,1070,s7_NIFTY 50
NIFTY 50,NSE,2022-05-02 09:55:00,16974.7,False,True,2022-05-02 09:55:00,16980.7,16989.85,16973.1,16974.7,0,17068.39212297094,False,True,17175.856888647722,False,True,17203.48915775411,False,True,0,27,0,5,SELL,-15397.0,16024.1,2022-05-13 11:35:00,BUY,14636388.200000005,66908319.30000022,1071,s7_NIFTY 50
NIFTY 50,NSE,2022-05-13 14:25:00,15862.3,False,True,2022-05-13 14:25:00,15908.05,15908.05,15861.85,15862.3,0,15984.027753634768,False,True,15987.180765217166,False,True,16018.428179628492,False,True,0,5,0,251,SELL,-21090.0,15945.75,2022-05-17 09:15:00,BUY,-1759960.5000000154,65148358.800000206,1072,s7_NIFTY 50
NIFTY 50,NSE,2022-05-17 11:10:00,16077.8,True,False,2022-05-17 11:10:00,16088.45,16093.1,16075.25,16077.8,0,16028.041262394272,True,False,15963.82485192057,True,False,15947.74159759469,True,False,24,0,5,0,BUY,20260.0,15923.9,2022-05-19 09:15:00,SELL,-3118013.9999999925,62030344.80000021,1073,s7_NIFTY 50
NIFTY 50,NSE,2022-05-19 10:30:00,15945.45,False,True,2022-05-19 10:30:00,15939.95,15953.05,15938.5,15945.45,0,16007.214207297577,False,True,16116.613949298597,False,True,16142.136558741868,False,True,0,33,0,5,SELL,-19450.0,16071.75,2022-05-20 09:15:00,BUY,-2456534.999999986,59573809.80000023,1074,s7_NIFTY 50
NIFTY 50,NSE,2022-05-20 11:30:00,16189.6,True,False,2022-05-20 11:30:00,16179.0,16190.05,16177.55,16189.6,0,16150.45214648978,True,False,16064.565964460113,True,False,16047.280942234138,True,False,28,0,5,0,BUY,18398.0,16213.1,2022-05-23 15:00:00,SELL,432353.0,60006162.80000023,1075,s7_NIFTY 50
NIFTY 50,NSE,2022-05-24 13:00:00,16246.75,True,False,2022-05-24 13:00:00,16229.4,16260.7,16229.4,16246.75,0,16213.121309298853,True,True,16212.43722622718,True,True,16206.772933814878,True,True,5,0,17,0,BUY,18467.0,16162.8,2022-05-24 13:05:00,SELL,-1550304.6500000134,58455858.150000215,1076,s7_NIFTY 50
NIFTY 50,NSE,2022-05-24 13:40:00,16192.1,False,True,2022-05-24 13:40:00,16182.2,16192.1,16173.95,16192.1,0,16192.32968833086,False,True,16201.836964443442,False,True,16204.169421790504,False,True,0,8,0,5,SELL,-18050.0,16205.3,2022-05-25 09:15:00,BUY,-238259.9999999803,58217598.15000024,1077,s7_NIFTY 50
NIFTY 50,NSE,2022-05-25 10:00:00,16137.75,False,True,2022-05-25 10:00:00,16135.05,16148.5,16128.1,16137.75,0,16153.164239152367,False,True,16162.690652620158,False,True,16188.204954069872,False,True,0,5,0,36,SELL,-18037.0,16094.15,2022-05-26 13:10:00,BUY,786413.2000000066,59004011.35000024,1078,s7_NIFTY 50
NIFTY 50,NSE,2022-05-27 09:30:00,16316.45,True,False,2022-05-27 09:30:00,16316.6,16327.5,16299.55,16316.45,0,16199.2537583453,True,False,16124.071354886224,True,False,16098.005654400627,True,False,36,0,5,0,BUY,18081.0,16543.0,2022-06-01 13:10:00,SELL,4096250.549999987,63100261.90000023,1079,s7_NIFTY 50
NIFTY 50,NSE,2022-06-01 14:45:00,16454.5,False,True,2022-06-01 14:45:00,16446.85,16457.35,16439.05,16454.5,0,16493.047591311803,False,True,16534.934289182755,False,True,16546.332513418223,False,True,0,39,0,5,SELL,-19174.0,16542.55,2022-06-02 10:15:00,BUY,-1688270.699999986,61411991.20000024,1080,s7_NIFTY 50
NIFTY 50,NSE,2022-06-02 11:10:00,16517.5,False,True,2022-06-02 11:10:00,16496.75,16521.35,16495.7,16517.5,0,16523.092193042154,True,True,16525.6183190461,False,True,16538.98854542358,False,True,0,5,0,37,SELL,-18589.0,16544.95,2022-06-02 11:30:00,BUY,-510268.05000001355,60901723.15000023,1081,s7_NIFTY 50
NIFTY 50,NSE,2022-06-02 13:00:00,16575.55,True,False,2022-06-02 13:00:00,16586.7,16592.7,16563.95,16575.55,0,16562.65114999041,True,False,16546.952857110442,True,False,16542.92267600865,True,False,21,0,5,0,BUY,18370.0,16612.45,2022-06-03 14:45:00,SELL,677853.0000000268,61579576.15000026,1082,s7_NIFTY 50
NIFTY 50,NSE,2022-06-06 10:05:00,16508.2,False,True,2022-06-06 10:05:00,16520.15,16525.4,16503.25,16508.2,0,16547.685080794414,False,True,16608.541063173798,False,True,16620.51231879419,False,True,0,26,0,5,SELL,-18651.0,16601.15,2022-06-06 13:55:00,BUY,-1733610.4500000135,59845965.70000025,1083,s7_NIFTY 50
NIFTY 50,NSE,2022-06-07 09:25:00,16435.05,False,True,2022-06-07 09:25:00,16441.85,16455.55,16433.05,16435.05,0,16537.715120715584,False,True,16555.207474844272,False,True,16585.304284155212,False,True,0,5,0,72,SELL,-18206.0,16492.75,2022-06-08 10:40:00,BUY,-1050486.2000000132,58795479.50000024,1084,s7_NIFTY 50
NIFTY 50,NSE,2022-06-08 13:25:00,16379.4,False,True,2022-06-08 13:25:00,16379.55,16390.2,16372.7,16379.4,0,16429.806257260178,False,True,16429.5053354709,False,True,16464.586217002903,False,True,0,5,0,195,SELL,-17947.0,16413.8,2022-06-09 14:25:00,BUY,-617376.7999999935,58178102.70000024,1085,s7_NIFTY 50
NIFTY 50,NSE,2022-06-13 09:35:00,15785.1,False,True,2022-06-13 09:35:00,15786.95,15795.15,15779.4,15785.1,0,16186.74966847586,False,True,16295.299844177653,False,True,16379.724991966,False,True,0,5,0,251,SELL,-18428.0,15844.8,2022-06-16 09:15:00,BUY,-1100151.5999999798,57077951.10000026,1086,s7_NIFTY 50
NIFTY 50,NSE,2022-06-16 10:35:00,15730.4,False,True,2022-06-16 10:35:00,15739.15,15753.0,15728.4,15730.4,0,15754.87205424504,False,True,15751.05353374494,False,True,15809.320621477818,False,True,0,5,0,251,SELL,-18142.0,15480.35,2022-06-21 09:15:00,BUY,4536407.099999987,61614358.20000025,1087,s7_NIFTY 50
NIFTY 50,NSE,2022-06-21 10:45:00,15569.75,True,False,2022-06-21 10:45:00,15577.45,15577.45,15563.5,15569.75,0,15517.229643131832,True,False,15433.348641347264,True,False,15410.397165366612,True,False,25,0,5,0,BUY,19786.0,15482.7,2022-06-22 09:25:00,SELL,-1722371.2999999856,59891986.90000027,1088,s7_NIFTY 50
NIFTY 50,NSE,2022-06-22 13:10:00,15420.8,False,True,2022-06-22 13:10:00,15431.2,15436.8,15420.25,15420.8,0,15448.85474494218,False,True,15485.19863769861,False,True,15493.735777989308,False,True,0,48,0,5,SELL,-19419.0,15497.9,2022-06-23 09:20:00,BUY,-1497204.9000000071,58394782.00000026,1089,s7_NIFTY 50
NIFTY 50,NSE,2022-06-23 10:35:00,15595.85,True,False,2022-06-23 10:35:00,15587.35,15596.65,15583.65,15595.85,0,15544.122702990342,True,False,15502.632736752905,True,False,15489.558127385964,True,False,17,0,5,0,BUY,18721.0,15478.5,2022-06-23 12:20:00,SELL,-2196909.3500000066,56197872.65000025,1090,s7_NIFTY 50
NIFTY 50,NSE,2022-06-23 14:35:00,15551.9,True,False,2022-06-23 14:35:00,15544.5,15563.9,15541.05,15551.9,0,15511.171773895849,True,False,15507.082421520474,True,False,15499.500706168585,True,False,5,0,10,0,BUY,18067.0,15725.55,2022-06-28 09:25:00,SELL,3137334.5499999933,59335207.20000024,1091,s7_NIFTY 50
NIFTY 50,NSE,2022-06-28 11:55:00,15802.5,True,False,2022-06-28 11:55:00,15806.8,15808.35,15794.9,15802.5,0,15768.773612176868,True,False,15781.32384427609,True,False,15743.240786994646,True,False,5,0,203,0,BUY,18773.0,15698.2,2022-06-29 09:15:00,SELL,-1958023.8999999864,57377183.30000026,1092,s7_NIFTY 50
NIFTY 50,NSE,2022-06-29 11:35:00,15784.3,True,False,2022-06-29 11:35:00,15797.65,15799.7,15782.05,15784.3,0,15774.662668235038,True,False,15778.98418492564,True,False,15764.747529314256,True,False,5,0,251,0,BUY,18175.0,15783.35,2022-06-29 15:25:00,SELL,-17266.249999980166,57359917.05000028,1093,s7_NIFTY 50
NIFTY 50,NSE,2022-06-30 09:35:00,15876.75,True,False,2022-06-30 09:35:00,15851.2,15879.1,15850.55,15876.75,0,15832.53857970278,True,False,15821.310339484136,True,False,15788.29263331731,True,False,5,0,251,0,BUY,18064.0,15775.25,2022-06-30 11:10:00,SELL,-1833496.0,55526421.05000028,1094,s7_NIFTY 50
NIFTY 50,NSE,2022-06-30 13:30:00,15830.75,True,False,2022-06-30 13:30:00,15807.65,15831.1,15805.65,15830.75,0,15791.782238535849,True,False,15797.228793833734,True,False,15792.22287770294,True,False,5,0,251,0,BUY,17537.0,15788.6,2022-06-30 15:05:00,SELL,-739184.5499999936,54787236.50000028,1095,s7_NIFTY 50
NIFTY 50,NSE,2022-07-01 09:45:00,15639.9,False,True,2022-07-01 09:45:00,15637.55,15647.4,15627.05,15639.9,0,15732.796508342894,False,True,15770.658810318982,False,True,15787.59706461394,False,True,0,13,0,5,SELL,-17515.0,15733.7,2022-07-01 15:05:00,BUY,-1642907.000000019,53144329.50000026,1096,s7_NIFTY 50
NIFTY 50,NSE,2022-07-04 10:10:00,15673.1,False,True,2022-07-04 10:10:00,15684.4,15684.75,15662.6,15673.1,0,15703.882296663149,False,True,15694.538738818195,False,True,15722.375476401168,False,True,0,5,0,85,SELL,-16953.0,15722.5,2022-07-04 10:45:00,BUY,-837478.1999999938,52306851.300000265,1097,s7_NIFTY 50
NIFTY 50,NSE,2022-07-04 12:40:00,15765.65,True,False,2022-07-04 12:40:00,15760.7,15767.05,15755.7,15765.65,0,15754.162972268445,True,False,15731.70855835222,True,False,15727.351342641728,True,False,25,0,5,0,BUY,16588.0,15843.25,2022-07-05 14:15:00,SELL,1287228.800000006,53594080.10000027,1098,s7_NIFTY 50
NIFTY 50,NSE,2022-07-06 10:55:00,15916.05,True,False,2022-07-06 10:55:00,15917.2,15919.55,15909.95,15916.05,0,15886.69027835824,True,False,15890.163329426548,True,False,15852.987306856836,True,False,5,0,134,0,BUY,16836.0,16127.1,2022-07-12 09:15:00,SELL,3553237.8000000184,57147317.90000029,1099,s7_NIFTY 50
NIFTY 50,NSE,2022-07-12 13:00:00,16070.75,False,True,2022-07-12 13:00:00,16077.7,16084.9,16070.7,16070.75,0,16105.075577766642,False,True,16129.746698276507,False,True,16136.846197115174,False,True,0,46,0,5,SELL,-17779.0,16134.95,2022-07-12 14:10:00,BUY,-1141411.8000000129,56005906.10000028,1100,s7_NIFTY 50
NIFTY 50,NSE,2022-07-12 15:00:00,16086.1,False,True,2022-07-12 15:00:00,16077.85,16086.15,16056.65,16086.1,0,16108.952076330095,False,True,16116.961001043655,False,True,16130.69182821441,False,True,0,5,0,29,SELL,-17408.0,16127.8,2022-07-13 09:45:00,BUY,-725913.599999981,55279992.5000003,1101,s7_NIFTY 50
NIFTY 50,NSE,2022-07-13 10:35:00,16068.95,False,True,2022-07-13 10:35:00,16081.55,16082.25,16064.55,16068.95,0,16101.066123703064,False,True,16106.7673613089,False,True,16124.263333332025,False,True,0,5,0,51,SELL,-17200.0,16022.7,2022-07-15 09:15:00,BUY,795500.0,56075492.5000003,1102,s7_NIFTY 50
NIFTY 50,NSE,2022-07-15 11:20:00,15956.6,False,True,2022-07-15 11:20:00,15953.3,15958.15,15951.15,15956.6,0,15963.868942768988,False,True,15961.192952221092,True,True,16006.47035342784,False,True,0,5,0,210,SELL,-17571.0,15999.0,2022-07-15 14:15:00,BUY,-745010.3999999936,55330482.10000031,1103,s7_NIFTY 50
NIFTY 50,NSE,2022-07-18 09:35:00,16168.25,True,False,2022-07-18 09:35:00,16184.6,16187.1,16167.7,16168.25,0,16080.772370154948,True,False,16026.344703781142,True,False,16007.292644297277,True,False,25,0,5,0,BUY,17110.0,16590.85,2022-07-25 10:00:00,SELL,7230685.999999975,62561168.100000285,1104,s7_NIFTY 50
NIFTY 50,NSE,2022-07-25 14:15:00,16653.9,True,False,2022-07-25 14:15:00,16647.25,16657.95,16646.55,16653.9,0,16617.87753508962,True,False,16617.156052613733,True,False,16598.370027184803,True,False,5,0,251,0,BUY,18782.0,16553.35,2022-07-26 09:15:00,SELL,-1888530.1000000546,60672638.00000023,1105,s7_NIFTY 50
NIFTY 50,NSE,2022-07-26 10:25:00,16515.75,False,True,2022-07-26 10:25:00,16532.0,16532.0,16515.6,16515.75,0,16552.487582723035,False,True,16585.518172183023,False,True,16595.061813154283,False,True,0,18,0,5,SELL,-18368.0,16552.35,2022-07-27 11:00:00,BUY,-672268.7999999733,60000369.20000026,1106,s7_NIFTY 50
NIFTY 50,NSE,2022-07-27 13:50:00,16584.15,True,False,2022-07-27 13:50:00,16575.8,16588.2,16575.8,16584.15,0,16584.22738834724,True,False,16562.672053324102,True,False,16557.812840614315,True,False,47,0,5,0,BUY,18089.0,17250.25,2022-08-04 11:30:00,SELL,12049082.899999974,72049452.10000023,1107,s7_NIFTY 50
