tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema5,is_ema5_in_uptrend,ema5_uptrend_time_span,is_ema5_in_downtrend,ema5_downtrend_time_span,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_ema20_above_ema50,candle_cnt_ema20_below_ema50,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2015-04-23 13:30:00,18160.55,False,True,2015-04-23 13:30:00,18194.3,18201.5,18144.05,18160.55,0,18179.488397966423,False,0,True,6,18209.00451295597,False,0,True,18,18220.7944577727,False,0,True,15,18208.626228258785,False,0,True,6,18227.99388655046,False,0,True,15,0,5,0,6,0,5,SELL,-1,18232.95,2015-04-23 13:45:00,BUY,22,s8
NIFTY BANK,NSE,2015-04-24 09:50:00,18055.6,False,True,2015-04-24 09:50:00,18082.7,18088.9,18035.25,18055.6,0,18086.60071497048,False,0,True,9,18165.89969893574,False,0,True,12,18203.69732773074,False,0,True,11,18207.87925672312,False,0,True,11,18223.661102300845,False,0,True,11,0,7,0,11,0,5,SELL,-1,18033.55,2015-04-28 10:00:00,BUY,23,s8
NIFTY BANK,NSE,2015-04-28 14:40:00,18170.15,True,False,2015-04-28 14:40:00,18144.7,18176.1,18129.3,18170.15,0,18143.08155539141,True,8,False,0,18095.80735554795,True,16,False,0,18050.35211488101,True,5,False,0,18015.596563514035,True,20,False,0,18020.83250679052,True,16,False,0,57,0,16,0,12,0,BUY,1,18201.9,2015-04-30 13:00:00,SELL,24,s8
NIFTY BANK,NSE,2015-04-30 14:55:00,18393.4,True,False,2015-04-30 14:55:00,18342.6,18396.15,18314.6,18393.4,0,18362.26478370723,True,6,False,0,18316.564476522217,True,14,False,0,18302.11951927579,True,8,False,0,18289.822525690368,True,12,False,0,18242.58865009263,True,9,False,0,5,0,8,0,165,0,BUY,1,18371.4,2015-05-04 14:20:00,SELL,25,s8
NIFTY BANK,NSE,2015-05-05 10:45:00,18527.7,True,False,2015-05-05 10:45:00,18521.7,18531.65,18510.9,18527.7,0,18519.88345924045,True,7,False,0,18505.707704534667,True,5,False,0,18494.057438316333,True,14,False,0,18469.43814362857,True,6,False,0,18403.91290481677,True,9,False,0,12,0,14,0,251,0,BUY,1,18412.5,2015-05-05 13:10:00,SELL,26,s8
NIFTY BANK,NSE,2015-05-06 11:30:00,18006.25,False,True,2015-05-06 11:30:00,18022.4,18036.25,18003.2,18006.25,0,18026.228906316803,False,0,True,5,18099.299225492367,False,0,True,14,18228.34099551232,False,0,True,20,18323.220185474485,False,0,True,11,18360.878686215023,False,0,True,8,0,69,0,34,0,20,SELL,-1,17801.55,2015-05-08 12:50:00,BUY,27,s8
NIFTY BANK,NSE,2015-05-11 10:35:00,17975.75,True,False,2015-05-11 10:35:00,17971.95,17982.5,17961.2,17975.75,0,17972.35155527188,True,5,False,0,17931.731647642384,True,14,False,0,17859.968103146774,True,12,False,0,17795.0686124493,True,12,False,0,17814.9293039157,True,16,False,0,87,0,55,0,12,0,BUY,1,17945.15,2015-05-12 09:15:00,SELL,28,s8
NIFTY BANK,NSE,2015-05-12 11:35:00,17746.85,False,True,2015-05-12 11:35:00,17762.45,17764.45,17746.75,17746.85,0,17756.72542090948,False,0,True,7,17795.02342721688,False,0,True,9,17895.20825080801,False,0,True,9,17930.600906589487,False,0,True,9,17918.331121735344,False,0,True,9,0,26,0,29,0,6,SELL,-1,17882.8,2015-05-13 09:15:00,BUY,29,s8
NIFTY BANK,NSE,2015-05-13 12:05:00,17738.0,False,True,2015-05-13 12:05:00,17768.35,17775.4,17738.0,17738.0,0,17750.81735509782,False,0,True,9,17790.57366129594,False,0,True,16,17804.635527513637,False,0,True,15,17818.233048390975,False,0,True,15,17842.532444169825,False,0,True,15,0,5,0,15,0,87,SELL,-1,17874.15,2015-05-13 13:00:00,BUY,30,s8
NIFTY BANK,NSE,2015-05-13 14:00:00,18109.55,True,False,2015-05-13 14:00:00,18097.55,18127.8,18095.4,18109.55,0,18071.962219843183,True,5,False,0,17961.598023670405,True,18,False,0,17884.793227197708,True,14,False,0,17856.61224688968,True,13,False,0,17857.30314024337,True,13,False,0,12,0,14,0,5,0,BUY,1,17845.7,2015-05-14 09:15:00,SELL,31,s8
NIFTY BANK,NSE,2015-05-14 12:10:00,18005.8,True,False,2015-05-14 12:10:00,18005.65,18010.25,17995.1,18005.8,0,18001.45636587929,True,5,False,0,17994.83583594944,True,6,False,0,17987.284693051548,True,6,False,0,17954.945047985108,True,6,False,0,17920.470955898894,True,6,False,0,65,0,6,0,58,0,BUY,1,17905.85,2015-05-14 12:40:00,SELL,32,s8
NIFTY BANK,NSE,2015-05-14 14:25:00,18044.6,True,False,2015-05-14 14:25:00,18064.3,18091.85,18044.6,18044.6,0,18038.933679394213,True,5,False,0,18014.539734885577,True,15,False,0,17998.623544228074,True,15,False,0,17973.848377015904,True,13,False,0,17938.849778485404,True,13,False,0,12,0,15,0,85,0,BUY,1,18442.55,2015-05-21 10:05:00,SELL,33,s8
NIFTY BANK,NSE,2015-05-22 09:40:00,18580.2,True,False,2015-05-22 09:40:00,18569.05,18583.9,18565.6,18580.2,0,18573.0614352515,True,7,False,0,18544.685031897086,True,7,False,0,18522.456894852374,True,15,False,0,18512.30860744712,True,15,False,0,18479.36668544856,True,6,False,0,30,0,35,0,251,0,BUY,1,18512.0,2015-05-22 14:00:00,SELL,34,s8
NIFTY BANK,NSE,2015-05-25 09:50:00,18364.5,False,True,2015-05-25 09:50:00,18372.15,18376.35,18353.5,18364.5,0,18372.983471815496,False,0,True,6,18430.08391068714,False,0,True,12,18509.856183681903,False,0,True,12,18542.573863141537,False,0,True,7,18529.17271057589,False,0,True,6,0,25,0,27,0,5,SELL,-1,18370.35,2015-05-27 09:45:00,BUY,35,s8
NIFTY BANK,NSE,2015-05-27 12:30:00,18450.2,True,False,2015-05-27 12:30:00,18426.65,18450.2,18423.05,18450.2,0,18437.702352951903,True,8,False,0,18423.99037933385,True,8,False,0,18392.09114607033,True,7,False,0,18371.204330042376,True,14,False,0,18384.287009344345,True,14,False,0,34,0,36,0,6,0,BUY,1,18449.25,2015-05-28 12:10:00,SELL,36,s8
NIFTY BANK,NSE,2015-05-29 10:55:00,18603.4,True,False,2015-05-29 10:55:00,18595.35,18607.2,18593.95,18603.4,0,18598.592714718165,True,9,False,0,18569.112932681368,True,14,False,0,18523.9038916703,True,6,False,0,18497.31888696507,True,6,False,0,18470.34528173744,True,6,False,0,20,0,26,0,25,0,BUY,1,18614.4,2015-06-01 14:05:00,SELL,37,s8
NIFTY BANK,NSE,2015-06-02 11:05:00,18413.75,False,True,2015-06-02 11:05:00,18449.7,18461.45,18409.6,18413.75,0,18482.75938939703,False,0,True,9,18541.07935632571,False,0,True,10,18593.911597247166,False,0,True,5,18627.09510009357,False,0,False,0,18614.434844538533,False,0,True,10,0,56,0,65,0,8,SELL,-1,17619.0,2015-06-10 09:15:00,BUY,38,s8
NIFTY BANK,NSE,2015-06-10 11:50:00,17718.25,True,False,2015-06-10 11:50:00,17706.7,17718.5,17704.65,17718.25,0,17705.814424280077,True,5,False,0,17688.198345633024,True,18,False,0,17634.837903628286,True,18,False,0,17582.80540214705,True,16,False,0,17574.215412688496,True,12,False,0,32,0,32,0,23,0,BUY,1,17633.25,2015-06-11 10:25:00,SELL,39,s8
NIFTY BANK,NSE,2015-06-11 12:50:00,17461.3,False,True,2015-06-11 12:50:00,17473.8,17474.45,17453.55,17461.3,0,17475.89012467407,False,0,True,6,17494.584021948594,False,0,True,16,17554.557455382976,False,0,True,14,17590.37954051023,False,0,True,12,17597.54499560432,False,0,True,10,0,29,0,34,0,16,SELL,-1,17444.0,2015-06-12 14:35:00,BUY,40,s8
NIFTY BANK,NSE,2015-06-16 09:40:00,17319.2,False,True,2015-06-16 09:40:00,17314.5,17343.6,17314.5,17319.2,0,17330.572538037468,False,0,True,5,17402.165979536985,False,0,True,18,17435.725069962573,False,0,True,11,17440.302087260734,False,0,True,8,17451.84879131312,False,0,True,8,0,6,0,9,0,5,SELL,-1,17424.85,2015-06-16 14:20:00,BUY,41,s8
NIFTY BANK,NSE,2015-06-17 09:15:00,17672.9,True,False,2015-06-17 09:15:00,17681.2,17692.55,17668.05,17672.9,0,17632.42668134011,True,7,False,0,17531.2808679739,True,17,False,0,17457.339760032002,True,17,False,0,17432.21814464974,True,16,False,0,17433.61424383345,True,15,False,0,14,0,17,0,5,0,BUY,1,18317.5,2015-06-24 15:15:00,SELL,42,s8
NIFTY BANK,NSE,2015-06-25 13:05:00,18440.85,True,False,2015-06-25 13:05:00,18426.45,18441.05,18426.45,18440.85,0,18414.61149091741,True,5,False,0,18378.00419360553,True,7,False,0,18366.522216084268,True,14,False,0,18372.69144701646,True,12,False,0,18338.100647348136,True,7,False,0,5,0,14,0,251,0,BUY,1,18342.65,2015-06-26 09:25:00,SELL,43,s8
NIFTY BANK,NSE,2015-06-26 12:05:00,18257.85,False,True,2015-06-26 12:05:00,18264.6,18281.2,18257.85,18257.85,0,18277.6522668589,False,0,True,5,18302.74676260952,False,0,True,15,18340.650563522995,False,0,True,15,18365.07995217455,False,0,True,14,18355.76418838209,False,0,True,13,0,30,0,35,0,9,SELL,-1,18350.35,2015-06-26 13:30:00,BUY,44,s8
NIFTY BANK,NSE,2015-06-29 09:35:00,17889.7,False,True,2015-06-29 09:35:00,17900.55,17914.05,17886.65,17889.7,0,17949.389962873778,False,0,True,5,18167.6940639433,False,0,True,5,18256.533745517165,False,0,True,5,18302.45020556013,False,0,True,5,18323.787121436537,False,0,True,5,0,5,0,5,0,54,SELL,-1,18216.0,2015-06-29 14:10:00,BUY,45,s8
NIFTY BANK,NSE,2015-06-30 12:15:00,18227.25,True,False,2015-06-30 12:15:00,18225.8,18233.65,18225.05,18227.25,0,18222.91007450429,True,5,False,0,18217.22584253441,True,5,False,0,18187.69524284117,True,5,False,0,18159.5906137978,True,14,False,0,18179.76148885348,True,12,False,0,53,0,57,0,8,0,BUY,1,18158.45,2015-06-30 13:45:00,SELL,46,s8
NIFTY BANK,NSE,2015-07-01 09:15:00,18300.8,True,False,2015-07-01 09:15:00,18275.6,18300.8,18261.9,18300.8,0,18294.523840286485,True,5,False,0,18247.084317153127,True,13,False,0,18217.0187098926,True,12,False,0,18191.31792605857,True,13,False,0,18191.23648183472,True,12,False,0,8,0,12,0,47,0,BUY,1,18514.8,2015-07-06 09:15:00,SELL,47,s8
NIFTY BANK,NSE,2015-07-06 13:10:00,18677.75,True,False,2015-07-06 13:10:00,18697.25,18698.7,18667.1,18677.75,0,18677.72954722393,True,7,False,0,18610.791386823905,True,16,False,0,18584.610510351973,True,9,False,0,18589.454820914943,True,9,False,0,18565.44550478507,True,9,False,0,5,0,9,0,6,0,BUY,1,18731.7,2015-07-07 14:30:00,SELL,48,s8
NIFTY BANK,NSE,2015-07-08 11:40:00,18476.45,False,True,2015-07-08 11:40:00,18468.35,18489.85,18468.15,18476.45,0,18480.7436445913,False,0,True,5,18548.778656599887,False,0,True,9,18643.461169672697,False,0,True,7,18702.73792635963,False,0,False,0,18699.4695412775,False,0,True,10,0,43,0,47,0,12,SELL,-1,18610.55,2015-07-10 09:15:00,BUY,49,s8
NIFTY BANK,NSE,2015-07-10 13:00:00,18667.7,True,False,2015-07-10 13:00:00,18642.35,18668.1,18629.9,18667.7,0,18643.658722453943,True,8,False,0,18608.49607522828,True,5,False,0,18583.466559354183,True,8,False,0,18564.163362205527,True,6,False,0,18570.25988609257,True,5,False,0,66,0,8,0,12,0,BUY,1,18740.55,2015-07-14 11:35:00,SELL,50,s8
NIFTY BANK,NSE,2015-07-16 09:45:00,18970.45,True,False,2015-07-16 09:45:00,18932.55,18971.3,18932.55,18970.45,0,18930.383913282087,True,7,False,0,18863.864761881778,True,7,False,0,18839.94309362612,True,7,False,0,18823.21824114432,True,7,False,0,18777.20956298791,True,11,False,0,5,0,7,0,198,0,BUY,1,19022.8,2015-07-20 09:15:00,SELL,51,s8
NIFTY BANK,NSE,2015-07-20 12:05:00,18886.85,False,True,2015-07-20 12:05:00,18904.15,18906.65,18886.85,18886.85,0,18902.13944282761,False,0,True,6,18946.616400659823,False,0,True,10,19003.619706280355,False,0,True,10,19039.16317675862,False,0,True,20,19017.947620510327,False,0,True,15,0,39,0,43,0,5,SELL,-1,19044.05,2015-07-20 14:30:00,BUY,52,s8
NIFTY BANK,NSE,2015-07-21 13:40:00,18922.15,False,True,2015-07-21 13:40:00,18930.65,18935.55,18918.85,18922.15,0,18929.2091373992,False,0,True,9,18960.291928188344,False,0,True,8,18988.23906320968,False,0,True,6,19000.02844672342,False,0,True,6,19001.64678949294,False,0,True,5,0,19,0,26,0,7,SELL,-1,18908.8,2015-07-22 13:35:00,BUY,53,s8
NIFTY BANK,NSE,2015-07-24 09:15:00,18832.15,False,True,2015-07-24 09:15:00,18832.45,18851.35,18794.75,18832.15,0,18855.13855778836,False,0,True,8,18878.893512109426,False,0,True,5,18901.61129100975,False,0,True,5,18912.27667967472,False,0,True,5,18921.20042746482,False,0,True,5,0,23,0,25,0,17,SELL,-1,18414.4,2015-07-30 09:15:00,BUY,54,s8
NIFTY BANK,NSE,2015-07-30 11:35:00,18487.75,True,False,2015-07-30 11:35:00,18500.7,18500.7,18485.0,18487.75,0,18485.858005273345,True,8,False,0,18456.658646667074,True,5,False,0,18409.350676168862,True,5,False,0,18374.12879751274,False,0,False,0,18385.18691646384,True,9,False,0,41,0,29,0,11,0,BUY,1,18399.9,2015-07-30 13:45:00,SELL,55,s8
NIFTY BANK,NSE,2015-07-31 09:35:00,18522.4,True,False,2015-07-31 09:35:00,18529.95,18537.0,18516.55,18522.4,0,18519.66666199945,True,7,False,0,18472.9617430349,True,13,False,0,18454.32685856195,True,9,False,0,18429.552525196454,True,14,False,0,18415.75089690447,True,14,False,0,5,0,9,0,62,0,BUY,1,18762.2,2015-08-04 12:40:00,SELL,56,s8
NIFTY BANK,NSE,2015-08-05 09:45:00,19065.7,True,False,2015-08-05 09:45:00,19062.85,19068.35,19053.65,19065.7,0,19060.99787241035,True,5,False,0,19011.88788472598,True,10,False,0,18963.74700615201,True,8,False,0,18931.028474356048,True,8,False,0,18858.680615526195,True,19,False,0,23,0,28,0,251,0,BUY,1,18908.6,2015-08-05 14:00:00,SELL,57,s8
NIFTY BANK,NSE,2015-08-06 13:40:00,19037.1,True,False,2015-08-06 13:40:00,19032.6,19046.25,19032.4,19037.1,0,19016.91583110238,True,9,False,0,18951.29942509915,True,13,False,0,18924.14305717348,True,10,False,0,18924.96169691517,True,9,False,0,18909.717225207827,True,9,False,0,6,0,10,0,5,0,BUY,1,18933.85,2015-08-07 10:20:00,SELL,58,s8
NIFTY BANK,NSE,2015-08-07 14:50:00,18880.95,False,True,2015-08-07 14:50:00,18898.35,18900.5,18880.95,18880.95,0,18891.440882865216,False,0,True,6,18901.51367501425,False,0,True,9,18920.04498850675,False,0,True,18,18934.39392879597,False,0,True,15,18931.95416401882,False,0,True,5,0,52,0,30,0,14,SELL,-1,18960.6,2015-08-10 09:20:00,BUY,59,s8
NIFTY BANK,NSE,2015-08-10 10:10:00,19022.35,True,False,2015-08-10 10:10:00,19029.2,19045.0,19020.7,19022.35,0,19021.96824255221,True,8,False,0,18974.718882758825,True,16,False,0,18947.26735918638,True,14,False,0,18944.119841656568,True,11,False,0,18937.16399114109,True,11,False,0,8,0,14,0,5,0,BUY,1,18970.2,2015-08-10 15:00:00,SELL,60,s8
NIFTY BANK,NSE,2015-08-11 11:35:00,18819.3,False,True,2015-08-11 11:35:00,18816.75,18822.95,18803.4,18819.3,0,18832.551873283363,False,0,True,8,18862.028953188285,False,0,True,5,18899.83346603182,False,0,True,19,18930.747532694964,False,0,True,16,18942.91287305884,False,0,True,15,0,39,0,41,0,26,SELL,-1,18381.65,2015-08-14 11:00:00,BUY,61,s8
NIFTY BANK,NSE,2015-08-14 13:15:00,18666.1,True,False,2015-08-14 13:15:00,18625.05,18666.95,18621.35,18666.1,0,18631.87953763456,True,5,False,0,18554.20416512126,True,12,False,0,18441.388972471097,True,12,False,0,18369.173141618667,False,0,False,0,18392.6779697716,True,8,False,0,48,0,42,0,8,0,BUY,1,18646.1,2015-08-18 12:05:00,SELL,62,s8
NIFTY BANK,NSE,2015-08-19 11:20:00,18776.9,True,False,2015-08-19 11:20:00,18756.75,18790.65,18753.4,18776.9,0,18761.230841479803,True,6,False,0,18746.839148216943,True,13,False,0,18742.45951896883,True,13,False,0,18741.153058082826,True,11,False,0,18705.021759849216,True,6,False,0,5,0,11,0,210,0,BUY,1,18697.7,2015-08-19 12:45:00,SELL,63,s8
NIFTY BANK,NSE,2015-08-20 10:20:00,18619.35,False,True,2015-08-20 10:20:00,18613.25,18628.0,18605.3,18619.35,0,18625.96102577317,False,0,True,5,18652.329804249654,False,0,True,8,18682.25876760229,False,0,True,8,18704.1139541086,False,0,True,8,18700.903881031147,False,0,True,10,0,46,0,33,0,12,SELL,-1,17160.05,2015-08-27 10:40:00,BUY,64,s8
NIFTY BANK,NSE,2015-08-27 15:20:00,17223.05,True,False,2015-08-27 15:20:00,17220.05,17226.05,17211.3,17223.05,0,17217.12635390673,True,6,False,0,17208.625850988337,True,18,False,0,17175.829858309113,True,14,False,0,17140.332461109065,True,14,False,0,17164.117112377276,True,7,False,0,70,0,30,0,9,0,BUY,1,17281.1,2015-08-28 13:30:00,SELL,65,s8
NIFTY BANK,NSE,2015-08-31 14:05:00,17113.1,False,True,2015-08-31 14:05:00,17110.7,17147.4,17106.6,17113.1,0,17134.941945261784,False,0,True,5,17197.050858477298,False,0,True,10,17225.12386040415,False,0,True,8,17245.057128833047,False,0,True,13,17249.88849721891,False,0,True,10,0,7,0,8,0,56,SELL,-1,16587.75,2015-09-03 13:30:00,BUY,66,s8
NIFTY BANK,NSE,2015-09-04 09:40:00,16041.7,False,True,2015-09-04 09:40:00,16135.85,16141.6,16038.7,16041.7,0,16168.323513607227,False,0,True,6,16379.737667866051,False,0,True,15,16449.265915948,False,0,True,6,16464.598158770466,False,0,True,6,16546.01182034441,False,0,True,16,0,5,0,6,0,251,SELL,-1,16130.2,2015-09-08 12:00:00,BUY,67,s8
NIFTY BANK,NSE,2015-09-09 09:25:00,16639.45,True,False,2015-09-09 09:25:00,16621.15,16639.7,16600.7,16639.45,0,16552.012793930364,True,5,False,0,16411.40021130389,True,14,False,0,16286.93912501444,True,13,False,0,16196.002255633864,True,9,False,0,16182.632429918203,True,5,False,0,47,0,50,0,19,0,BUY,1,16260.1,2015-09-10 09:15:00,SELL,68,s8
NIFTY BANK,NSE,2015-09-10 15:00:00,16489.8,True,False,2015-09-10 15:00:00,16466.5,16497.0,16464.85,16489.8,0,16467.63194929564,True,9,False,0,16449.918420508453,True,18,False,0,16427.046274024502,True,17,False,0,16426.38278315483,False,0,False,0,16396.834475398224,True,17,False,0,20,0,25,0,23,0,BUY,1,16715.05,2015-09-15 15:15:00,SELL,69,s8
NIFTY BANK,NSE,2015-09-16 09:50:00,16871.65,True,False,2015-09-16 09:50:00,16874.4,16885.25,16867.65,16871.65,0,16856.81682930077,True,8,False,0,16807.28146022024,True,8,False,0,16790.10061855804,True,8,False,0,16778.98786354031,True,8,False,0,16730.94036051729,True,15,False,0,5,0,8,0,251,0,BUY,1,17399.4,2015-09-22 13:30:00,SELL,70,s8
NIFTY BANK,NSE,2015-09-24 11:00:00,17124.65,False,True,2015-09-24 11:00:00,17148.6,17148.6,17117.85,17124.65,0,17140.820073977284,False,0,True,6,17161.77886870729,False,0,True,20,17169.842492973603,False,0,True,18,17178.153533292643,False,0,True,18,17212.674004361194,False,0,True,19,0,6,0,18,0,107,SELL,-1,17206.8,2015-09-24 13:35:00,BUY,71,s8
NIFTY BANK,NSE,2015-09-28 10:05:00,17342.3,True,False,2015-09-28 10:05:00,17330.8,17359.85,17320.75,17342.3,0,17301.910186245783,True,6,False,0,17252.382968584818,True,12,False,0,17216.03575032471,True,15,False,0,17196.578319161643,True,15,False,0,17204.26717841359,True,12,False,0,32,0,35,0,5,0,BUY,1,17238.55,2015-09-28 14:10:00,SELL,72,s8
NIFTY BANK,NSE,2015-09-29 10:30:00,16696.3,False,True,2015-09-29 10:30:00,16765.55,16765.55,16648.3,16696.3,0,16748.880529098657,False,0,True,7,16856.4703980399,False,0,True,9,17020.918372695895,False,0,True,13,17117.691684537574,False,0,True,13,17170.26961554774,False,0,True,5,0,30,0,33,0,17,SELL,-1,17173.45,2015-09-29 11:05:00,BUY,73,s8
NIFTY BANK,NSE,2015-10-05 09:50:00,17486.1,True,False,2015-10-05 09:50:00,17471.35,17490.7,17465.25,17486.1,0,17441.42548963194,True,8,False,0,17309.534317520505,True,8,False,0,17250.634699344886,True,8,False,0,17232.95697358274,True,8,False,0,17222.569592733475,True,8,False,0,7,0,8,0,5,0,BUY,1,17522.35,2015-10-07 12:50:00,SELL,74,s8
NIFTY BANK,NSE,2015-10-07 15:25:00,17618.6,True,False,2015-10-07 15:25:00,17616.25,17630.75,17607.15,17618.6,0,17615.946268115476,True,6,False,0,17607.026886440384,True,6,False,0,17602.393177834703,True,20,False,0,17596.197308231684,True,8,False,0,17555.028242497574,True,5,False,0,9,0,6,0,222,0,BUY,1,17555.1,2015-10-08 09:25:00,SELL,75,s8
NIFTY BANK,NSE,2015-10-08 11:25:00,17463.9,False,True,2015-10-08 11:25:00,17489.5,17489.5,17456.0,17463.9,0,17486.376974335017,False,0,True,8,17503.597369105817,False,0,True,8,17533.32473224566,False,0,True,7,17555.51465176855,False,0,True,7,17541.827680026006,False,0,True,5,0,25,0,27,0,7,SELL,-1,17672.9,2015-10-09 09:15:00,BUY,76,s8
NIFTY BANK,NSE,2015-10-12 10:00:00,17697.3,True,False,2015-10-12 10:00:00,17688.3,17701.3,17685.85,17697.3,0,17681.37446281302,True,6,False,0,17627.308849948426,True,6,False,0,17608.0286537058,True,6,False,0,17595.647315382354,False,0,False,0,17575.42524512685,True,6,False,0,5,0,6,0,79,0,BUY,1,17617.95,2015-10-12 14:00:00,SELL,77,s8
NIFTY BANK,NSE,2015-10-13 13:00:00,17533.5,False,True,2015-10-13 13:00:00,17555.0,17556.8,17526.7,17533.5,0,17555.452081464704,False,0,True,7,17573.848895005638,False,0,True,5,17587.2066409827,False,0,True,6,17603.86459255368,False,0,False,0,17604.815300445138,False,0,True,20,0,62,0,6,0,29,SELL,-1,17584.75,2015-10-14 10:20:00,BUY,78,s8
NIFTY BANK,NSE,2015-10-14 12:40:00,17518.5,False,True,2015-10-14 12:40:00,17524.35,17536.75,17518.4,17518.5,0,17527.96786279528,False,0,True,5,17541.42527201764,False,0,True,20,17546.301736516227,False,0,True,18,17557.109890792337,False,0,True,15,17572.21971376509,False,0,True,11,0,5,0,5,0,100,SELL,-1,17656.45,2015-10-15 09:15:00,BUY,79,s8
NIFTY BANK,NSE,2015-10-15 11:40:00,17726.35,True,False,2015-10-15 11:40:00,17730.4,17746.25,17722.65,17726.35,0,17724.204607903703,True,5,False,0,17705.313020781137,True,12,False,0,17658.465999894175,True,12,False,0,17620.039444830432,True,10,False,0,17600.010356776507,True,10,False,0,45,0,30,0,25,0,BUY,1,17604.7,2015-10-16 09:35:00,SELL,80,s8
NIFTY BANK,NSE,2015-10-16 14:50:00,17914.5,True,False,2015-10-16 14:50:00,17916.4,17926.55,17901.95,17914.5,0,17894.669749513934,True,8,False,0,17781.2890580486,True,5,False,0,17713.692230038512,True,15,False,0,17685.23278129587,True,14,False,0,17658.427337785335,True,5,False,0,10,0,15,0,138,0,BUY,1,17780.45,2015-10-21 12:05:00,SELL,81,s8
NIFTY BANK,NSE,2015-10-21 14:10:00,17597.8,False,True,2015-10-21 14:10:00,17572.25,17603.6,17572.25,17597.8,0,17617.85777041784,False,0,True,5,17659.990944355235,False,0,True,15,17725.754108398494,False,0,True,13,17769.048717309804,False,0,True,12,17767.94330742911,False,0,True,6,0,30,0,33,0,14,SELL,-1,17865.8,2015-10-23 09:15:00,BUY,82,s8
NIFTY BANK,NSE,2015-10-23 11:45:00,17929.4,True,False,2015-10-23 11:45:00,17925.5,17929.5,17915.85,17929.4,0,17918.697940643557,True,5,False,0,17901.28606013047,True,5,False,0,17849.639876910198,True,11,False,0,17820.361169653283,True,11,False,0,17795.792870876525,True,11,False,0,29,0,31,0,21,0,BUY,1,17820.8,2015-10-26 11:00:00,SELL,83,s8
NIFTY BANK,NSE,2015-10-27 10:10:00,17790.45,False,True,2015-10-27 10:10:00,17796.7,17796.85,17786.9,17790.45,0,17795.550294608965,False,0,True,5,17808.239486071336,False,0,True,5,17829.30543366114,False,0,True,13,17846.043730021942,False,0,True,20,17844.113449087283,False,0,True,5,0,76,0,22,0,13,SELL,-1,17838.35,2015-10-27 12:10:00,BUY,84,s8
NIFTY BANK,NSE,2015-10-28 09:25:00,17660.45,False,True,2015-10-28 09:25:00,17676.6,17679.9,17657.3,17660.45,0,17707.44957495697,False,0,True,8,17776.190921963265,False,0,True,16,17799.808945324126,False,0,True,7,17814.167680663948,False,0,True,16,17824.7516927112,False,0,True,11,0,5,0,7,0,79,SELL,-1,17360.8,2015-11-02 15:05:00,BUY,85,s8
NIFTY BANK,NSE,2015-11-04 14:05:00,17298.4,False,True,2015-11-04 14:05:00,17298.1,17304.55,17292.8,17298.4,0,17309.126536383552,False,0,True,7,17337.83249223664,False,0,True,7,17348.5832218364,False,0,True,7,17352.84942850414,False,0,True,7,17357.20362239331,False,0,True,7,0,5,0,7,0,39,SELL,-1,17062.2,2015-11-09 14:55:00,BUY,86,s8
NIFTY BANK,NSE,2015-11-10 12:55:00,16874.4,False,True,2015-11-10 12:55:00,16902.0,16902.8,16869.75,16874.4,0,16887.225002293417,False,0,True,7,16930.196805115593,False,0,True,13,16947.07486960661,False,0,True,11,16949.711445202585,False,0,True,11,16984.158635214462,False,0,True,13,0,5,0,11,0,251,SELL,-1,17015.15,2015-11-11 17:45:00,BUY,87,s8
NIFTY BANK,NSE,2015-11-13 11:25:00,16855.45,False,True,2015-11-13 11:25:00,16869.7,16870.25,16846.05,16855.45,0,16868.086324388918,False,0,True,7,16879.05179146088,False,0,True,7,16889.27793829058,False,0,True,7,16902.8387067102,False,0,True,7,16935.36844693838,False,0,True,5,0,26,0,7,0,251,SELL,-1,16938.25,2015-11-13 13:05:00,BUY,88,s8
NIFTY BANK,NSE,2015-11-16 11:20:00,17128.1,True,False,2015-11-16 11:20:00,17104.45,17133.15,17104.3,17128.1,0,17113.949905833073,True,7,False,0,17042.22154938793,True,9,False,0,16984.667797562386,True,6,False,0,16951.98636152988,True,6,False,0,16945.342216145717,True,5,False,0,60,0,17,0,13,0,BUY,1,17067.35,2015-11-17 12:35:00,SELL,89,s8
NIFTY BANK,NSE,2015-11-18 14:20:00,16815.5,False,True,2015-11-18 14:20:00,16824.5,16832.25,16800.15,16815.5,0,16856.072095988562,False,0,True,6,16943.092623954464,False,0,True,9,17025.780661636953,False,0,True,9,17070.157448696602,False,0,True,9,17076.04796686441,False,0,True,5,0,42,0,29,0,10,SELL,-1,17039.2,2015-11-19 13:00:00,BUY,90,s8
